Participante,Centro,Curso,Temario,Al menos 7h 30',Último tema terminado,Al menos ha visto un 75%,Actividad (#eventos),Numero de videos reproducidos,Numero de respuestas,Tiempo mirando videos,Tiempo siguiendo curso,Hora comienzo curso,Hora ultima actividad
3,C011 - Centro Cultural de Aldea del Fresno,RETO011,RETOMadrID - Curso de uso básico de ordenador,true,false,false,546,26,5,06:38:32,13:16:08,2024-10-28 10:13:49.142000+01:00 CET Europe/Madrid,2025-02-18 13:43:54.679000+01:00 CET Europe/Madrid
6,C000 - Escuela Técnica de Ingenieros Informáticos (UPM) - Almacén,RETO000,RETOMadrID - Curso de uso básico de ordenador,false,false,false,100,0,24,00:02:20,01:25:00,2024-07-04 10:49:52.236000+02:00 CEST Europe/Madrid,2024-10-23 09:22:47.316000+02:00 CEST Europe/Madrid
3,C067 - Centro de Mayores de Puebla de la Sierra,RETO067,RETOMadrID - Curso de uso básico de ordenador,true,true,true,738,68,71,04:31:43,08:58:40,2025-03-11 09:56:52.899000+01:00 CET Europe/Madrid,2025-03-18 09:28:43.485000+01:00 CET Europe/Madrid
prueba1,C107 - Ayuntamiento de Daganzo de Arriba,RETO107,RETOMadrID - Curso de uso básico de ordenador,false,false,false,52,0,1,00:00:06,00:06:24,2025-02-20 13:24:29.980000+01:00 CET Europe/Madrid,2025-02-20 13:30:53.054000+01:00 CET Europe/Madrid
5,C105 - Residencia Casa Mayor de Griñón,RETO105,RETOMadrID - Curso de uso básico de ordenador,true,false,false,323,38,31,06:24:19,09:35:27,2025-01-27 10:09:11.293000+01:00 CET Europe/Madrid,2025-03-26 14:24:47.133000+01:00 CET Europe/Madrid
1,C084 Residencia Virgen del Socorro de Villamanta,RETO084,RETOMadrID - Curso de uso básico de ordenador,true,false,true,649,66,71,07:33:58,13:22:47,2024-12-02 15:55:31.106000+01:00 CET Europe/Madrid,2025-02-19 12:38:50.957000+01:00 CET Europe/Madrid
4,C056 - Centro Cultural la Posada,RETO056,RETOMadrID - Curso de uso básico de ordenador,true,false,true,526,58,70,05:44:12,09:15:24,2024-10-02 16:44:05.625000+02:00 CEST Europe/Madrid,2024-12-11 19:58:19.587000+01:00 CET Europe/Madrid
9,C097 - AMAVIR de Cenicientos,RETO097,RETOMadrID - Curso de uso básico de ordenador,false,false,false,133,19,24,01:04:48,01:14:44,2025-03-14 10:32:40.920000+01:00 CET Europe/Madrid,2025-03-14 11:47:24.676000+01:00 CET Europe/Madrid
5,"C008 - Coworking Puerta de la Sierra. Cotos de Monterrey, Venturada",RETO008,RETOMadrID - Curso de uso básico de ordenador,false,false,false,160,22,25,01:28:29,02:26:16,2025-01-16 17:23:46.916000+01:00 CET Europe/Madrid,2025-02-12 10:54:52.206000+01:00 CET Europe/Madrid
12,C030 - Centro Acogida Solicitantes de Asilo del Escorial,RETO030,RETOMadrID - Curso de uso básico de ordenador,false,false,false,65,2,18,00:07:03,00:22:46,2025-03-20 17:05:29.475000+01:00 CET Europe/Madrid,2025-03-20 17:28:15.854000+01:00 CET Europe/Madrid
1,C051 - Centro de Día Venecia de Camarma de Esteruelas,RETO051,RETOMadrID - Curso de uso básico de ordenador,false,false,false,176,14,24,00:57:01,03:03:16,2025-02-05 11:56:30.409000+01:00 CET Europe/Madrid,2025-03-25 12:53:45.804000+01:00 CET Europe/Madrid
5,"C110 - Biblioteca Municipal ""Jacinto Benavente"" de Villarejo de Salvanés",RETO110,RETOMadrID - Curso de uso básico de ordenador,false,false,false,44,5,0,00:05:48,00:34:49,2025-02-26 17:38:00.420000+01:00 CET Europe/Madrid,2025-02-26 18:12:49.706000+01:00 CET Europe/Madrid
2,C020 - Centro Lectura Carmen Crespo. Valdemaqueda,RETO020,RETOMadrID - Curso de uso básico de ordenador,false,false,false,116,10,23,00:36:04,01:33:23,2024-06-25 19:02:41.766000+02:00 CEST Europe/Madrid,2024-07-16 19:49:22.386000+02:00 CEST Europe/Madrid
22,C044 - Edificio Escuelas Centro Actividades de Belvis del Jarama,RETO044,RETOMadrID - Curso de uso básico de ordenador,true,true,true,806,68,70,04:39:18,08:51:10,2025-02-12 09:50:00.545000+01:00 CET Europe/Madrid,2025-02-17 11:13:42.023000+01:00 CET Europe/Madrid
5,C016 - Biblioteca Pública Municipal de Rascafría,RETO016,RETOMadrID - Curso de uso básico de ordenador,false,false,false,110,6,18,00:44:05,00:54:19,2025-01-15 11:51:24.068000+01:00 CET Europe/Madrid,2025-01-15 12:45:43.467000+01:00 CET Europe/Madrid
9,C039 - Biblioteca Municipal de Navacerrada,RETO039,RETOMadrID - Curso de uso básico de ordenador,false,false,false,313,22,25,02:10:58,03:53:04,2024-12-05 10:38:22.124000+01:00 CET Europe/Madrid,2025-02-14 11:32:28.030000+01:00 CET Europe/Madrid
24,C038 - Biblioteca Municipal María Moliner de Velilla de San Antonio,RETO038,RETOMadrID - Curso de uso básico de ordenador,true,false,false,371,42,42,04:47:17,07:56:33,2024-10-30 12:03:54.769000+01:00 CET Europe/Madrid,2025-03-10 18:40:36.907000+01:00 CET Europe/Madrid
5,C019 - Biblioteca Municipal. Colmenar del Arroyo,RETO019,RETOMadrID - Curso de uso básico de ordenador,false,false,false,123,11,25,00:26:45,01:53:32,2025-03-10 12:15:30.086000+01:00 CET Europe/Madrid,2025-03-24 13:04:45.176000+01:00 CET Europe/Madrid
4,C072 - Residencia Juan Pablo II de San Martín de Valdeiglesias,RETO072,RETOMadrID - Curso de uso básico de ordenador,false,false,false,146,10,25,00:55:19,02:19:10,2024-11-06 11:59:18.275000+01:00 CET Europe/Madrid,2024-12-04 12:20:41.332000+01:00 CET Europe/Madrid
prueba1,C103 - Centro Cívico Francisco Rabal de Casarrubuelos,RETO103,RETOMadrID - Curso de uso básico de ordenador,false,false,false,162,13,24,00:40:28,02:27:26,2025-02-20 12:23:20.526000+01:00 CET Europe/Madrid,2025-03-04 11:59:09.894000+01:00 CET Europe/Madrid
12,C058 - CEPA San Martín de la Vega,RETO058,RETOMadrID - Curso de uso básico de ordenador,false,false,false,55,3,5,00:16:12,00:31:37,2024-10-07 14:25:13.735000+02:00 CEST Europe/Madrid,2024-10-07 14:56:50.116000+02:00 CEST Europe/Madrid
16,"C008 - Coworking Puerta de la Sierra. Cotos de Monterrey, Venturada",RETO008,RETOMadrID - Curso de uso básico de ordenador,false,false,false,142,18,25,01:20:41,02:08:56,2025-02-05 15:31:19.034000+01:00 CET Europe/Madrid,2025-03-19 15:13:48.805000+01:00 CET Europe/Madrid
10,C037 - Centro de lectura María Moliner de Estremera,RETO037,RETOMadrID - Curso de uso básico de ordenador,true,false,true,799,66,71,08:04:27,20:01:59,2024-08-08 13:28:25.818000+02:00 CEST Europe/Madrid,2025-01-24 17:37:33.044000+01:00 CET Europe/Madrid
3,C095 - Centro de mayores Casablanca de Griñón,RETO095,RETOMadrID - Curso de uso básico de ordenador,false,false,false,3,1,0,00:03:51,00:13:44,2025-03-10 13:27:18.200000+01:00 CET Europe/Madrid,2025-03-10 13:41:02.275000+01:00 CET Europe/Madrid
11,C066 - Ayuntamiento de Villamanrique de Tajo,RETO066,RETOMadrID - Curso de uso básico de ordenador,true,false,true,426,66,71,04:36:52,08:07:15,2025-02-05 10:25:08.736000+01:00 CET Europe/Madrid,2025-02-12 12:29:08.782000+01:00 CET Europe/Madrid
9,C047 - Biblioteca Municipal de Alpedrete,RETO047,RETOMadrID - Curso de uso básico de ordenador,true,false,true,429,62,39,05:58:56,08:33:54,2024-09-30 11:03:32.794000+02:00 CEST Europe/Madrid,2025-01-14 23:35:21.069000+01:00 CET Europe/Madrid
3,C024 - Centro de Mayores de Prádena del Rincón,RETO024,RETOMadrID - Curso de uso básico de ordenador,true,false,true,484,65,70,04:50:08,11:19:54,2024-11-13 17:54:29.622000+01:00 CET Europe/Madrid,2025-01-28 18:45:20.734000+01:00 CET Europe/Madrid
prueba2,C034 - Biblioteca Municipal Luis Parra La Casona de Villanueva del Pardillo,RETO034,RETOMadrID - Curso de uso básico de ordenador,false,false,false,5,0,0,00:01:46,00:02:04,2024-07-11 11:24:34.378000+02:00 CEST Europe/Madrid,2024-07-11 11:26:38.987000+02:00 CEST Europe/Madrid
1,C070 - Aula Santorcaz CEPA Torres de la Alameda,RETO070,RETOMadrID - Curso de uso básico de ordenador,true,false,true,426,66,71,04:36:31,09:00:35,2024-10-02 18:12:42.114000+02:00 CEST Europe/Madrid,2024-10-29 18:08:14.449000+01:00 CET Europe/Madrid
20,C084 Residencia Virgen del Socorro de Villamanta,RETO084,RETOMadrID - Curso de uso básico de ordenador,false,false,false,7,0,0,00:00:23,00:01:16,2024-11-21 12:48:00.434000+01:00 CET Europe/Madrid,2024-11-21 12:49:16.775000+01:00 CET Europe/Madrid
5,C046 - CEPA Torres de la Alameda,RETO046,RETOMadrID - Curso de uso básico de ordenador,false,false,false,273,7,22,01:58:06,02:36:38,2025-01-30 17:27:10.823000+01:00 CET Europe/Madrid,2025-02-17 13:37:26.363000+01:00 CET Europe/Madrid
5,C028 - Centro de Formación Juvenil (FOJU) de Titulcia,RETO028,RETOMadrID - Curso de uso básico de ordenador,true,false,true,685,66,71,05:32:04,11:58:50,2024-11-18 12:05:44.120000+01:00 CET Europe/Madrid,2024-12-03 12:29:10.801000+01:00 CET Europe/Madrid
1,C043 - Casa de la Cultura de Belmonte del Tajo,RETO043,RETOMadrID - Curso de uso básico de ordenador,true,false,true,923,57,59,11:44:27,18:07:21,2024-09-30 12:56:52.035000+02:00 CEST Europe/Madrid,2024-10-18 18:09:30.897000+02:00 CEST Europe/Madrid
prueba1,"C110 - Biblioteca Municipal ""Jacinto Benavente"" de Villarejo de Salvanés",RETO110,RETOMadrID - Curso de uso básico de ordenador,false,false,false,19,0,0,00:00:01,00:18:10,2025-02-20 11:58:02.474000+01:00 CET Europe/Madrid,2025-02-26 17:11:37.749000+01:00 CET Europe/Madrid
7,C079 - Casa de Cultura Valmores en Nuevo Baztán,RETO079,RETOMadrID - Curso de uso básico de ordenador,true,false,true,535,66,71,07:14:45,09:37:31,2024-12-19 17:03:14.376000+01:00 CET Europe/Madrid,2025-03-05 18:34:32.381000+01:00 CET Europe/Madrid
9,C098 - Centro Residencial Sanitas Mayores Virgen De La Cabeza de Guadarrama,RETO098,RETOMadrID - Curso de uso básico de ordenador,false,false,false,97,17,6,01:46:29,02:45:25,2025-02-24 12:56:10.471000+01:00 CET Europe/Madrid,2025-03-05 14:07:33.299000+01:00 CET Europe/Madrid
26,C038 - Biblioteca Municipal María Moliner de Velilla de San Antonio,RETO038,RETOMadrID - Curso de uso básico de ordenador,true,false,true,583,62,45,04:54:32,08:46:18,2025-01-20 11:15:01.054000+01:00 CET Europe/Madrid,2025-01-28 13:46:39.248000+01:00 CET Europe/Madrid
15,C107 - Ayuntamiento de Daganzo de Arriba,RETO107,RETOMadrID - Curso de uso básico de ordenador,false,false,false,322,48,31,03:14:59,04:19:14,2025-03-17 09:16:16.443000+01:00 CET Europe/Madrid,2025-03-24 12:04:08.035000+01:00 CET Europe/Madrid
1,C027 - Biblioteca Municipal de Cadalso de los Vidrios,RETO027,RETOMadrID - Curso de uso básico de ordenador,false,false,true,354,52,37,03:45:28,05:26:04,2024-08-21 12:29:53.631000+02:00 CEST Europe/Madrid,2024-08-29 13:12:43.077000+02:00 CEST Europe/Madrid
prueba1,"C057 - Centro de Mayores ""Virgen de la Nueva"" de San Martín de Valdeiglesias",RETO057,RETOMadrID - Curso de uso básico de ordenador,false,false,false,29,0,0,00:02:51,00:22:15,2024-09-26 13:18:58.648000+02:00 CEST Europe/Madrid,2025-02-20 12:01:13.805000+01:00 CET Europe/Madrid
6,C004 - Casa de la Cultura Municipal. Somosierra,RETO004,RETOMadrID - Curso de uso básico de ordenador,false,false,false,4,0,0,00:00:30,00:00:57,2024-07-01 11:14:25.200000+02:00 CEST Europe/Madrid,2024-07-01 11:15:22.648000+02:00 CEST Europe/Madrid
10,C001-Centro Cultural de Gascones,RETO001,RETOMadrID - Curso de uso básico de ordenador,false,false,false,82,5,21,00:19:30,00:49:14,2025-02-13 13:56:50.097000+01:00 CET Europe/Madrid,2025-03-12 13:49:19.816000+01:00 CET Europe/Madrid
1,C041 - Centro Cívico Antonio Simón Cuevas de Villamanta,RETO041,RETOMadrID - Curso de uso básico de ordenador,true,false,true,584,66,71,05:47:38,08:10:45,2024-11-28 16:09:09.332000+01:00 CET Europe/Madrid,2025-03-07 12:16:21.541000+01:00 CET Europe/Madrid
2,C063 - Centro Cultural Capi en Pozuelo del Rey,RETO063,RETOMadrID - Curso de uso básico de ordenador,true,false,true,453,66,71,04:37:07,07:34:39,2025-01-17 12:10:52.357000+01:00 CET Europe/Madrid,2025-02-13 13:35:14.793000+01:00 CET Europe/Madrid
2,C080 - Biblioteca Pública Municipal de Tielmes,RETO080,RETOMadrID - Curso de uso básico de ordenador,true,false,true,541,64,71,04:46:32,08:18:06,2024-11-12 12:00:20.174000+01:00 CET Europe/Madrid,2025-01-28 13:07:20.128000+01:00 CET Europe/Madrid
prueba1,C125 - Residencia de Personas Mayores DOMUSVI Magan de Torrejón de la Calzada ,RETO125,RETOMadrID - Curso de uso básico de ordenador,false,false,false,13,1,1,,00:27:17,2025-03-28 11:58:05.880000+01:00 CET Europe/Madrid,2025-03-28 12:43:21.970000+01:00 CET Europe/Madrid
12,C038 - Biblioteca Municipal María Moliner de Velilla de San Antonio,RETO038,RETOMadrID - Curso de uso básico de ordenador,true,false,true,640,66,71,05:33:25,08:21:46,2024-09-25 13:02:45.408000+02:00 CEST Europe/Madrid,2024-11-08 12:49:27.424000+01:00 CET Europe/Madrid
13,C104 - CEPA Sierra de Guadarrama,RETO104,RETOMadrID - Curso de uso básico de ordenador,false,false,false,50,6,0,00:09:49,01:18:46,2025-02-14 09:46:49.043000+01:00 CET Europe/Madrid,2025-02-14 11:05:35.249000+01:00 CET Europe/Madrid
2,C044 - Edificio Escuelas Centro Actividades de Belvis del Jarama,RETO044,RETOMadrID - Curso de uso básico de ordenador,true,true,true,652,68,71,04:48:23,08:26:32,2025-02-10 16:08:32.321000+01:00 CET Europe/Madrid,2025-02-17 18:01:38.413000+01:00 CET Europe/Madrid
17,"C008 - Coworking Puerta de la Sierra. Cotos de Monterrey, Venturada",RETO008,RETOMadrID - Curso de uso básico de ordenador,false,false,false,117,13,25,00:47:20,00:54:41,2025-02-04 11:46:12.564000+01:00 CET Europe/Madrid,2025-02-04 12:40:53.794000+01:00 CET Europe/Madrid
16,C044 - Edificio Escuelas Centro Actividades de Belvis del Jarama,RETO044,RETOMadrID - Curso de uso básico de ordenador,true,true,true,675,68,67,04:37:04,08:56:32,2025-02-12 11:47:25.724000+01:00 CET Europe/Madrid,2025-02-17 13:23:18.801000+01:00 CET Europe/Madrid
11,C000 - Escuela Técnica de Ingenieros Informáticos (UPM) - Almacén,RETO000,RETOMadrID - Curso de uso básico de ordenador,false,false,false,76,0,18,00:02:03,00:51:23,2024-06-19 11:56:46.527000+02:00 CEST Europe/Madrid,2024-10-23 17:17:53.768000+02:00 CEST Europe/Madrid
1,"C077 - Ayuntamiento El Boalo, Cerceda y Mataelpino",RETO077,RETOMadrID - Curso de uso básico de ordenador,true,false,false,388,31,25,04:20:17,07:34:19,2025-01-21 09:40:35.456000+01:00 CET Europe/Madrid,2025-03-06 12:40:00.948000+01:00 CET Europe/Madrid
3,"C110 - Biblioteca Municipal ""Jacinto Benavente"" de Villarejo de Salvanés",RETO110,RETOMadrID - Curso de uso básico de ordenador,false,true,true,568,67,53,04:46:38,06:45:07,2025-02-27 17:26:48.156000+01:00 CET Europe/Madrid,2025-03-12 17:55:19.602000+01:00 CET Europe/Madrid
3,"C057 - Centro de Mayores ""Virgen de la Nueva"" de San Martín de Valdeiglesias",RETO057,RETOMadrID - Curso de uso básico de ordenador,true,false,true,393,63,45,04:45:35,14:37:03,2024-09-27 11:50:18.649000+02:00 CEST Europe/Madrid,2025-03-21 12:04:53.936000+01:00 CET Europe/Madrid
6,C002 - Centro Cultural Pedro de Lorenzo en Soto del Real,RETO002,RETOMadrID - Curso de uso básico de ordenador,false,false,false,154,17,27,01:25:49,01:43:44,2024-11-20 09:02:14.235000+01:00 CET Europe/Madrid,2024-11-20 10:45:58.554000+01:00 CET Europe/Madrid
2,C094 - Residencia de mayores Amavir de Humanes de Madrid,RETO094,RETOMadrID - Curso de uso básico de ordenador,false,false,false,60,1,18,00:04:00,00:13:42,2025-02-10 13:58:23.662000+01:00 CET Europe/Madrid,2025-02-10 14:12:05.720000+01:00 CET Europe/Madrid
13,C059 - Centro de mayores de Robledo de Chavela,RETO059,RETOMadrID - Curso de uso básico de ordenador,false,false,false,486,32,60,03:39:16,05:56:03,2024-11-11 10:05:48.369000+01:00 CET Europe/Madrid,2024-12-02 10:43:24.463000+01:00 CET Europe/Madrid
1,C033 - Centro de cultura de El Espartal,RETO033,RETOMadrID - Curso de uso básico de ordenador,false,false,false,196,26,25,02:13:31,04:57:51,2024-07-12 11:31:47.962000+02:00 CEST Europe/Madrid,2024-07-23 12:20:22.262000+02:00 CEST Europe/Madrid
prueba1,C007 - Casa de la Cultura de Venturada.,RETO007,RETOMadrID - Curso de uso básico de ordenador,false,false,false,22,0,2,00:00:28,00:47:17,2024-10-29 17:09:32.025000+01:00 CET Europe/Madrid,2025-02-11 19:03:30.664000+01:00 CET Europe/Madrid
18,C037 - Centro de lectura María Moliner de Estremera,RETO037,RETOMadrID - Curso de uso básico de ordenador,false,false,false,230,26,28,02:48:08,05:49:52,2024-12-04 18:17:20.454000+01:00 CET Europe/Madrid,2025-02-13 18:42:23.547000+01:00 CET Europe/Madrid
20,"C008 - Coworking Puerta de la Sierra. Cotos de Monterrey, Venturada",RETO008,RETOMadrID - Curso de uso básico de ordenador,false,false,false,407,50,36,03:47:05,07:07:19,2025-03-17 12:20:00.363000+01:00 CET Europe/Madrid,2025-03-24 19:29:42.130000+01:00 CET Europe/Madrid
4,C038 - Biblioteca Municipal María Moliner de Velilla de San Antonio,RETO038,RETOMadrID - Curso de uso básico de ordenador,true,false,true,824,57,40,05:35:59,11:09:04,2024-09-25 11:07:04.632000+02:00 CEST Europe/Madrid,2024-10-10 13:05:21.601000+02:00 CEST Europe/Madrid
6,C033 - Centro de cultura de El Espartal,RETO033,RETOMadrID - Curso de uso básico de ordenador,true,false,true,578,66,71,04:54:07,08:54:52,2024-07-16 19:59:29.410000+02:00 CEST Europe/Madrid,2024-09-04 17:57:57.475000+02:00 CEST Europe/Madrid
14,C059 - Centro de mayores de Robledo de Chavela,RETO059,RETOMadrID - Curso de uso básico de ordenador,false,false,false,299,32,26,03:38:11,06:23:26,2024-11-07 11:14:21.042000+01:00 CET Europe/Madrid,2024-11-25 12:56:11.672000+01:00 CET Europe/Madrid
15,C044 - Edificio Escuelas Centro Actividades de Belvis del Jarama,RETO044,RETOMadrID - Curso de uso básico de ordenador,true,false,false,1114,45,55,03:10:49,10:17:19,2025-02-12 09:50:04.878000+01:00 CET Europe/Madrid,2025-02-17 19:27:50.855000+01:00 CET Europe/Madrid
7,C084 Residencia Virgen del Socorro de Villamanta,RETO084,RETOMadrID - Curso de uso básico de ordenador,false,false,false,125,9,25,00:33:00,01:48:10,2024-12-10 18:02:03.910000+01:00 CET Europe/Madrid,2025-01-28 12:45:26.366000+01:00 CET Europe/Madrid
prueba1,C080 - Biblioteca Pública Municipal de Tielmes,RETO080,RETOMadrID - Curso de uso básico de ordenador,false,false,false,39,2,1,00:09:21,01:20:15,2024-11-06 18:33:53.748000+01:00 CET Europe/Madrid,2024-11-19 13:30:13.231000+01:00 CET Europe/Madrid
2,C098 - Centro Residencial Sanitas Mayores Virgen De La Cabeza de Guadarrama,RETO098,RETOMadrID - Curso de uso básico de ordenador,false,false,false,106,11,21,00:57:29,01:29:19,2025-02-18 13:41:35.781000+01:00 CET Europe/Madrid,2025-02-20 14:16:26.132000+01:00 CET Europe/Madrid
14,C104 - CEPA Sierra de Guadarrama,RETO104,RETOMadrID - Curso de uso básico de ordenador,true,false,false,479,33,26,02:00:52,07:47:12,2025-02-07 10:04:27.834000+01:00 CET Europe/Madrid,2025-03-21 11:00:09.078000+01:00 CET Europe/Madrid
15,C100 - Rescofoil de Colmenar de Oreja,RETO100,RETOMadrID - Curso de uso básico de ordenador,true,true,true,636,68,68,06:24:57,10:45:17,2025-01-24 10:53:39.801000+01:00 CET Europe/Madrid,2025-03-28 12:28:33.791000+01:00 CET Europe/Madrid
20,C011 - Centro Cultural de Aldea del Fresno,RETO011,RETOMadrID - Curso de uso básico de ordenador,false,false,false,15,0,0,00:03:19,00:06:37,2024-06-19 10:28:12.495000+02:00 CEST Europe/Madrid,2024-06-19 10:34:49.120000+02:00 CEST Europe/Madrid
3,C075 - Centro Cultural de La Serna del Monte,RETO075,RETOMadrID - Curso de uso básico de ordenador,false,false,false,131,7,23,01:37:03,03:07:41,2025-02-03 17:58:32.478000+01:00 CET Europe/Madrid,2025-03-27 17:03:15.067000+01:00 CET Europe/Madrid
1,C011 - Centro Cultural de Aldea del Fresno,RETO011,RETOMadrID - Curso de uso básico de ordenador,false,false,false,156,29,15,02:08:09,02:39:26,2024-08-01 10:01:39.889000+02:00 CEST Europe/Madrid,2024-08-02 10:47:50.682000+02:00 CEST Europe/Madrid
10,C100 - Rescofoil de Colmenar de Oreja,RETO100,RETOMadrID - Curso de uso básico de ordenador,false,false,false,272,31,28,03:19:22,05:16:07,2025-01-21 10:00:11.104000+01:00 CET Europe/Madrid,2025-03-04 11:14:10.243000+01:00 CET Europe/Madrid
8,C039 - Biblioteca Municipal de Navacerrada,RETO039,RETOMadrID - Curso de uso básico de ordenador,false,false,false,586,13,18,03:57:10,05:26:22,2023-02-08 11:12:18.632000+01:00 CET Europe/Madrid,2024-12-12 12:14:09.997000+01:00 CET Europe/Madrid
8,C058 - CEPA San Martín de la Vega,RETO058,RETOMadrID - Curso de uso básico de ordenador,false,false,false,147,9,23,00:41:54,01:47:38,2024-09-30 14:51:33.609000+02:00 CEST Europe/Madrid,2024-10-14 13:55:39.183000+02:00 CEST Europe/Madrid
6,C079 - Casa de Cultura Valmores en Nuevo Baztán,RETO079,RETOMadrID - Curso de uso básico de ordenador,false,false,false,267,28,28,02:47:30,03:42:23,2025-01-08 15:52:42.253000+01:00 CET Europe/Madrid,2025-01-10 16:58:39.567000+01:00 CET Europe/Madrid
7,C044 - Edificio Escuelas Centro Actividades de Belvis del Jarama,RETO044,RETOMadrID - Curso de uso básico de ordenador,true,false,true,848,57,31,04:33:20,09:10:12,2025-02-12 09:50:05.529000+01:00 CET Europe/Madrid,2025-02-17 11:23:44.609000+01:00 CET Europe/Madrid
